0.08008008008007916, 7.4048706240483355
0.9809809809809833, 7.4048706240483355
1.981981981981984, 7.252663622526271
2.962962962962963, 7.100456621004206
3.963963963963968, 6.796042617960076
4.944944944944945, 6.41552511415491
5.965965965965962, 5.958904109588715
6.986986986986983, 5.350076103500442
7.987987987987985, 4.665144596651224
9.109109109109104, 3.2952815829527466
10.130130130130125, 1.7732115677322113
11.151151151151149, 1.0121765601220005
12.192192192192193, 0.8599695585999569
13.21321321321321, 0.7838660578388783
14.154154154154151, 0.707762557077821
15.055055055055051, 0.5555555555557206
16.076076076076077, 0.32724505327259834
16.996996996996998, 0.3272450532725699
18.03803803803804, 0.3272450532725628
19.03903903903904, 0.1750380517504695
19.93993993993994, 0.17503805175045528
