0.989119683481665,-164.001835663555
0.059347181008892,-166.219186545595
1.99802176063304,-163.288956612397
3.08605341246288,-163.32979864137
4.96538081107815,-161.148091711889
6.01384767556873,-158.935196323919
7.06231454005932,-150.716294929944
8.01186943620177,-141.742929873493
8.98120672601385,-119.256793885874
10.0296735905044,-72.7496042036103
11.0979228486647,-29.996910857445
12.0276953511375,-12.7645449603907
12.9376854599407,-11.2972022467571
14.0850642927794,-0.829761512254066
15.1928783382789,0.630155377929867
16.0435212660732,2.09972583859826
17.0524233432245,2.81260488975624
18.001978239367,2.0262101864476
19.0108803165183,2.73908923760553
19.8813056379822,3.45716636517824
